Day,Endpoint,Method,avg_response_time_ms
156,/price,POST,5.035904322267521
157,/price,POST,5.035904322267521
158,/price,POST,5.035904322267521
159,/price,POST,5.035904322267521
160,/price,POST,5.035904322267521
161,/price,POST,5.035904322267521
162,/price,POST,5.035904322267521
163,/price,POST,5.035904322267521
164,/price,POST,5.035904322267521
165,/price,POST,5.035904322267521
166,/price,POST,5.035904322267521
167,/price,POST,5.035904322267521
168,/price,POST,5.035904322267521
169,/price,POST,5.035904322267521
170,/price,POST,5.035904322267521
171,/price,POST,5.035904322267521
172,/price,POST,5.035904322267521
173,/price,POST,5.035904322267521
174,/price,POST,5.035904322267521
175,/price,POST,5.035904322267521
176,/price,POST,5.035904322267521
177,/price,POST,5.035904322267521
178,/price,POST,5.035904322267521
179,/price,POST,5.035904322267521
180,/price,POST,5.035904322267521
1,/users,GET,5.036392659547671
2,/users,GET,5.012092102767969
3,/users,GET,5.008620847566745
4,/users,GET,5.058185043023109
5,/users,GET,5.035316450935239
6,/users,GET,5.028050493726589
7,/users,GET,5.030679140786528
8,/users,GET,5.031608231557714
9,/users,GET,5.03022415540506
10,/users,GET,5.030885034949426
11,/users,GET,5.030794746021586
12,/users,GET,5.031018343895825
13,/users,GET,5.030803863432927
14,/users,GET,5.030836172706125
15,/users,GET,5.030871314573137
16,/users,GET,5.030846263821589
17,/users,GET,5.030858125308188
18,/users,GET,5.0308574171597344
19,/users,GET,5.030858833456642
20,/users,GET,5.03085511567726
21,/users,GET,5.0308573286411775
22,/users,GET,5.030856797529837
23,/users,GET,5.030857063085508
24,/users,GET,5.030856709011281
25,/users,GET,5.030856974566951
26,/users,GET,5.030856886048394
27,/users,GET,5.030856886048394
28,/users,GET,5.030856886048394
29,/users,GET,5.030856886048394
30,/users,GET,5.030856886048394
31,/users,GET,5.030856886048394
32,/users,GET,5.030856886048394
33,/users,GET,5.030856886048394
34,/users,GET,5.030856886048394
35,/users,GET,5.030856886048394
36,/users,GET,5.030856886048394
37,/users,GET,5.030856886048394
38,/users,GET,5.030856886048394
39,/users,GET,5.030856886048394
40,/users,GET,5.030856886048394
41,/users,GET,5.030856886048394
42,/users,GET,5.030856886048394
43,/users,GET,5.030856886048394
44,/users,GET,5.030856886048394
45,/users,GET,5.030856886048394
46,/users,GET,5.030856886048394
47,/users,GET,5.030856886048394
48,/users,GET,5.030856886048394
49,/users,GET,5.030856886048394
50,/users,GET,5.030856886048394
51,/users,GET,5.030856886048394
52,/users,GET,5.030856886048394
53,/users,GET,5.030856886048394
54,/users,GET,5.030856886048394
55,/users,GET,5.030856886048394
56,/users,GET,5.030856886048394
57,/users,GET,5.030856886048394
58,/users,GET,5.030856886048394
59,/users,GET,5.030856886048394
60,/users,GET,5.030856886048394
61,/users,GET,5.030856886048394
62,/users,GET,5.030856886048394
63,/users,GET,5.030856886048394
64,/users,GET,5.030856886048394
65,/users,GET,5.030856886048394
66,/users,GET,5.030856886048394
67,/users,GET,5.030856886048394
68,/users,GET,5.030856886048394
69,/users,GET,5.030856886048394
70,/users,GET,5.030856886048394
71,/users,GET,5.030856886048394
72,/users,GET,5.030856886048394
73,/users,GET,5.030856886048394
74,/users,GET,5.030856886048394
75,/users,GET,5.030856886048394
76,/users,GET,5.030856886048394
77,/users,GET,5.030856886048394
78,/users,GET,5.030856886048394
79,/users,GET,5.030856886048394
80,/users,GET,5.030856886048394
81,/users,GET,5.030856886048394
82,/users,GET,5.030856886048394
83,/users,GET,5.030856886048394
84,/users,GET,5.030856886048394
85,/users,GET,5.030856886048394
86,/users,GET,5.030856886048394
87,/users,GET,5.030856886048394
88,/users,GET,5.030856886048394
89,/users,GET,5.030856886048394
90,/users,GET,5.030856886048394
91,/users,GET,5.030856886048394
92,/users,GET,5.030856886048394
93,/users,GET,5.030856886048394
94,/users,GET,5.030856886048394
95,/users,GET,5.030856886048394
96,/users,GET,5.030856886048394
97,/users,GET,5.030856886048394
98,/users,GET,5.030856886048394
99,/users,GET,5.030856886048394
100,/users,GET,5.030856886048394
101,/users,GET,5.030856886048394
102,/users,GET,5.030856886048394
103,/users,GET,5.030856886048394
104,/users,GET,5.030856886048394
105,/users,GET,5.030856886048394
106,/users,GET,5.030856886048394
107,/users,GET,5.030856886048394
108,/users,GET,5.030856886048394
109,/users,GET,5.030856886048394
110,/users,GET,5.030856886048394
111,/users,GET,5.030856886048394
112,/users,GET,5.030856886048394
113,/users,GET,5.030856886048394
114,/users,GET,5.030856886048394
115,/users,GET,5.030856886048394
116,/users,GET,5.030856886048394
117,/users,GET,5.030856886048394
118,/users,GET,5.030856886048394
119,/users,GET,5.030856886048394
120,/users,GET,5.030856886048394
121,/users,GET,5.030856886048394
122,/users,GET,5.030856886048394
123,/users,GET,5.030856886048394
124,/users,GET,5.030856886048394
125,/users,GET,5.030856886048394
126,/users,GET,5.030856886048394
127,/users,GET,5.030856886048394
128,/users,GET,5.030856886048394
129,/users,GET,5.030856886048394
130,/users,GET,5.030856886048394
131,/users,GET,5.030856886048394
132,/users,GET,5.030856886048394
133,/users,GET,5.030856886048394
134,/users,GET,5.030856886048394
135,/users,GET,5.030856886048394
136,/users,GET,5.030856886048394
137,/users,GET,5.030856886048394
138,/users,GET,5.030856886048394
139,/users,GET,5.030856886048394
140,/users,GET,5.030856886048394
141,/users,GET,5.030856886048394
142,/users,GET,5.030856886048394
143,/users,GET,5.030856886048394
144,/users,GET,5.030856886048394
145,/users,GET,5.030856886048394
146,/users,GET,5.030856886048394
147,/users,GET,5.030856886048394
148,/users,GET,5.030856886048394
149,/users,GET,5.030856886048394
150,/users,GET,5.030856886048394
151,/users,GET,5.030856886048394
152,/users,GET,5.030856886048394
153,/users,GET,5.030856886048394
154,/users,GET,5.030856886048394
155,/users,GET,5.030856886048394
156,/users,GET,5.030856886048394
157,/users,GET,5.030856886048394
158,/users,GET,5.030856886048394
159,/users,GET,5.030856886048394
160,/users,GET,5.030856886048394
161,/users,GET,5.030856886048394
162,/users,GET,5.030856886048394
163,/users,GET,5.030856886048394
164,/users,GET,5.030856886048394
165,/users,GET,5.030856886048394
166,/users,GET,5.030856886048394
167,/users,GET,5.030856886048394
168,/users,GET,5.030856886048394
169,/users,GET,5.030856886048394
170,/users,GET,5.030856886048394
171,/users,GET,5.030856886048394
172,/users,GET,5.030856886048394
173,/users,GET,5.030856886048394
174,/users,GET,5.030856886048394
175,/users,GET,5.030856886048394
176,/users,GET,5.030856886048394
177,/users,GET,5.030856886048394
178,/users,GET,5.030856886048394
179,/users,GET,5.030856886048394
180,/users,GET,5.030856886048394
1,/users,PUT,5.238120749555942
2,/users,PUT,5.2838616011415205
3,/users,PUT,5.246431347590227
4,/users,PUT,5.272817270098093
5,/users,PUT,5.283989632582635
6,/users,PUT,5.275183944152355
7,/users,PUT,5.272994899304685
8,/users,PUT,5.271856457571528
9,/users,PUT,5.2721119880984935
10,/users,PUT,5.272191752662293
11,/users,PUT,5.272151027484557
12,/users,PUT,5.27227329174364
13,/users,PUT,5.272303281090207
14,/users,PUT,5.272326083640704
15,/users,PUT,5.272284914833582
16,/users,PUT,5.272297247730543
17,/users,PUT,5.272300530588008
18,/users,PUT,5.2722927227107945
19,/users,PUT,5.272292367807285
20,/users,PUT,5.272290593289736
21,/users,PUT,5.27228979475684
22,/users,PUT,5.272289883482717
23,/users,PUT,5.27228943985333
24,/users,PUT,5.27228943985333
25,/users,PUT,5.27228943985333
26,/users,PUT,5.27228943985333
27,/users,PUT,5.27228943985333
28,/users,PUT,5.27228943985333
29,/users,PUT,5.27228943985333
30,/users,PUT,5.27228943985333
31,/users,PUT,5.27228943985333
32,/users,PUT,5.27228943985333
33,/users,PUT,5.27228943985333
34,/users,PUT,5.27228943985333
35,/users,PUT,5.27228943985333
36,/users,PUT,5.27228943985333
37,/users,PUT,5.27228943985333
38,/users,PUT,5.27228943985333
39,/users,PUT,5.27228943985333
40,/users,PUT,5.27228943985333
41,/users,PUT,5.27228943985333
42,/users,PUT,5.27228943985333
43,/users,PUT,5.27228943985333
44,/users,PUT,5.27228943985333
45,/users,PUT,5.27228943985333
46,/users,PUT,5.27228943985333
47,/users,PUT,5.27228943985333
48,/users,PUT,5.27228943985333
49,/users,PUT,5.27228943985333
50,/users,PUT,5.27228943985333
51,/users,PUT,5.27228943985333
52,/users,PUT,5.27228943985333
53,/users,PUT,5.27228943985333
54,/users,PUT,5.27228943985333
55,/users,PUT,5.27228943985333
56,/users,PUT,5.27228943985333
57,/users,PUT,5.27228943985333
58,/users,PUT,5.27228943985333
59,/users,PUT,5.27228943985333
60,/users,PUT,5.27228943985333
61,/users,PUT,5.27228943985333
62,/users,PUT,5.27228943985333
63,/users,PUT,5.27228943985333
64,/users,PUT,5.27228943985333
65,/users,PUT,5.27228943985333
66,/users,PUT,5.27228943985333
67,/users,PUT,5.27228943985333
68,/users,PUT,5.27228943985333
69,/users,PUT,5.27228943985333
70,/users,PUT,5.27228943985333
71,/users,PUT,5.27228943985333
72,/users,PUT,5.27228943985333
73,/users,PUT,5.27228943985333
74,/users,PUT,5.27228943985333
75,/users,PUT,5.27228943985333
76,/users,PUT,5.27228943985333
77,/users,PUT,5.27228943985333
78,/users,PUT,5.27228943985333
79,/users,PUT,5.27228943985333
80,/users,PUT,5.27228943985333
81,/users,PUT,5.27228943985333
82,/users,PUT,5.27228943985333
83,/users,PUT,5.27228943985333
84,/users,PUT,5.27228943985333
85,/users,PUT,5.27228943985333
86,/users,PUT,5.27228943985333
87,/users,PUT,5.27228943985333
88,/users,PUT,5.27228943985333
89,/users,PUT,5.27228943985333
90,/users,PUT,5.27228943985333
91,/users,PUT,5.27228943985333
92,/users,PUT,5.27228943985333
93,/users,PUT,5.27228943985333
94,/users,PUT,5.27228943985333
95,/users,PUT,5.27228943985333
96,/users,PUT,5.27228943985333
97,/users,PUT,5.27228943985333
98,/users,PUT,5.27228943985333
99,/users,PUT,5.27228943985333
100,/users,PUT,5.27228943985333
101,/users,PUT,5.27228943985333
102,/users,PUT,5.27228943985333
103,/users,PUT,5.27228943985333
104,/users,PUT,5.27228943985333
105,/users,PUT,5.27228943985333
106,/users,PUT,5.27228943985333
107,/users,PUT,5.27228943985333
108,/users,PUT,5.27228943985333
109,/users,PUT,5.27228943985333
110,/users,PUT,5.27228943985333
111,/users,PUT,5.27228943985333
112,/users,PUT,5.27228943985333
113,/users,PUT,5.27228943985333
114,/users,PUT,5.27228943985333
115,/users,PUT,5.27228943985333
116,/users,PUT,5.27228943985333
117,/users,PUT,5.27228943985333
118,/users,PUT,5.27228943985333
119,/users,PUT,5.27228943985333
120,/users,PUT,5.27228943985333
121,/users,PUT,5.27228943985333
122,/users,PUT,5.27228943985333
123,/users,PUT,5.27228943985333
124,/users,PUT,5.27228943985333
125,/users,PUT,5.27228943985333
126,/users,PUT,5.27228943985333
127,/users,PUT,5.27228943985333
128,/users,PUT,5.27228943985333
129,/users,PUT,5.27228943985333
130,/users,PUT,5.27228943985333
131,/users,PUT,5.27228943985333
